 Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets,Emotion Category,Sentiment Label,Sentiment by Country,Likes,Retweets,Replies,Tweet Length,User Activity Level,Is Automated,Code-Switched Sentiment
650067627318992897,US,2015-10-02,#followus #madewithlove #handcrafted #glutenfreearepas #arepaculturenc #craftbeer #supportlocal… https://t.co/uP7zpJ1sBJ,1,0,0,0,0,0,Anger,Neutral,PH,56,87,174,120,Rarely Active,Yes,
650067979896508416,AR,2015-10-02,Sin tu amor caere no podre ilucionarme otra vez,0,0,1,0,0,0,Surprise,Positive,NL,712,98,18,47,Moderately Active,Yes,
650079182697926660,US,2015-10-02,Witchy Planner Stash just listed in my shop. #linkinprofile #planner #planners #plannergeek… https://t.co/onMygw6WoV,1,0,0,0,0,0,Fear,Positive,ZM,142,466,284,116,Moderately Active,No,
650108135978463233,JP,2015-10-03,"I'm at 郡山IC in 大和郡山市, 奈良県 https://t.co/J3dBHr6lnl",1,0,0,0,0,1,Disgust,Negative,ST,860,131,253,49,Moderately Active,Yes,
650171662797684736,US,2015-10-03,My birthday is next month ! Whooooop 11/18 ♏,1,0,0,0,0,0,Sadness,Neutral,CH,693,240,286,44,Rarely Active,Yes,
650216814606200832,RU,2015-10-03,#44 депозит оплачен 😂 @ Kitay-gorod (Moscow Metro) https://t.co/dqb8iCiRpR,0,0,1,0,0,0,Surprise,Neutral,CY,971,416,299,74,Moderately Active,Yes,
650295923592011776,TR,2015-10-03,"I'm at Menekşe Izgara &amp; Döner in Bursa, Türkiye https://t.co/hMcUVKbckl",1,0,0,0,0,1,Sadness,Negative,RU,618,146,53,75,Moderately Active,No,
650303691145121792,PH,2015-10-03,Carnival. 😂,1,0,0,0,0,0,Sadness,Neutral,AE,753,372,298,11,Rarely Active,Yes,
650381520939708416,GB,2015-10-03,"Antique Russian Empire 56 gold ring Citrine brilliant cut stone @ London, United Kingdom https://t.co/hDN0gI2iOj",1,0,0,0,0,0,Joy,Negative,YE,307,380,70,112,Moderately Active,No,
650399535383097345,US,2015-10-03,A very special happy birthday to my momma 😍 I love you and I'm so glad I got to spend the day with… https://t.co/ohcbCGsLRR,1,0,0,0,0,0,Fear,Positive,IQ,67,469,200,123,Rarely Active,No,
650425074227507200,ES,2015-10-03,@Radioestadio el personaje misterioso es el papa francisco. ¿donde hay que mandar los datos?. La ultima pista era el fijo,0,0,1,0,0,0,Sadness,Negative,JO,261,253,290,121,Moderately Active,No,
650518985037889536,BR,2015-10-04,Na porta da festa. Aí sim. @ Casa da Mãe Joana https://t.co/NmBoo7JOH0,0,0,1,0,0,0,Disgust,Neutral,TM,376,41,43,70,Moderately Active,Yes,
650535481101418496,TH,2015-10-04,"I'm at The Mall Bangkapi (เดอะมอลล์ บางกะปิ) - @the_mall_group in Bang Kapi, Bangkok w/ @giggkjn @arm_kwanhong https://t.co/Daq9YSlzso",1,0,0,0,0,1,Fear,Positive,LS,920,444,295,134,Rarely Active,Yes,
650568695912099840,PH,2015-10-04,Milk tea please.,1,0,0,0,0,0,Fear,Positive,BY,776,66,46,16,Rarely Active,No,
650612400358621184,NG,2015-10-04,"Groomsmen selfie with andrechev ! #KeleAda2015 @ Time Square Event,Adeniyi Jones Ikeja https://t.co/lahwXvoxAA",1,0,0,0,0,0,Fear,Positive,TT,772,319,261,110,Moderately Active,Yes,
650668041953480704,US,2015-10-04,Here comes the pretty bride. 😊 \n\nI wasn't able to take a good picture of… https://t.co/M12We4YCMN,1,0,0,0,0,0,Sadness,Positive,LU,739,193,42,99,Moderately Active,No,
650684013959598080,SA,2015-10-04,@alaa_saeed88 اتحاد,0,1,0,0,0,0,Sadness,Positive,NZ,305,70,17,19,Moderately Active,Yes,
650726292652978176,CM,2015-10-04,Bon on se mets en condition de match.,0,0,1,0,0,0,Anger,Positive,TZ,95,213,31,37,Highly Active,Yes,
650773549800665088,US,2015-10-04,Sunday Greenway Walk #aftertherain #wonderfulnature #mcalpinecreekgreenway #nature @ McAlpine Creek… https://t.co/chetp2SKzS,1,0,0,0,0,0,Sadness,Negative,BS,284,40,142,124,Moderately Active,Yes,
650828897706213376,DO,2015-10-05,Jugando con mi niño.... @ ATG Mantenimiento Compañia Multi-Servicios https://t.co/iOgpP4KPkq,0,0,1,0,0,0,Sadness,Positive,HR,163,304,115,92,Highly Active,No,
650839740179214336,BR,2015-10-05,"esses fãs de lm ficam mais preocupados em dizer que lm \pisa em 5h\"" do que divulgar single das idolas zzz""",0,0,1,0,0,0,Sadness,Positive,BG,265,77,241,107,Highly Active,Yes,
650854923597299712,ID,2015-10-05,"Wow!top bangat \@BaktianDaeng: @rinaelfira @Ugie_Artie @MettySarmiati @errlando @MataKresna http://t.co/7lGl8MIs2v\""""",1,0,0,0,0,0,Anger,Positive,TN,9,224,72,117,Moderately Active,No,
650902885434310656,MY,2015-10-05,"Merata pergi nak siapkan event. Gile tak berenti. 😭 (@ Kompleks Pusat Bandar Pasir Gudang in Pasir Gudang, Johor) https://t.co/xqTs1CHaq2",0,0,1,0,0,0,Sadness,Positive,MO,948,438,225,137,Moderately Active,Yes,
650904647071342592,MY,2015-10-05,"Sleepless day (at @NuSentral in Kuala Lumpur, WP Kuala Lumpur) https://t.co/JWrP4JSs60",1,0,0,0,0,0,Sadness,Positive,GE,831,151,2,86,Moderately Active,Yes,
650957952220663808,ID,2015-10-05,"enough to prove I did not work at the office again 😭😭 @ Bukit Senyum, Batam. https://t.co/XRn4x2v7tE",1,0,0,0,0,0,Neutral,Negative,NZ,446,332,43,100,Highly Active,No,
650989984305008641,RU,2015-10-05,Дети мы:3 @ МЕГА Омск https://t.co/bjVzTfUzhd,0,0,1,0,0,0,Joy,Positive,LY,984,70,35,45,Moderately Active,Yes,
651008296627793920,ID,2015-10-05,Cek wifi.. Balik jogja kerjo bengi terus kiye 😂😂😂 (at GreenMart) — https://t.co/qDFEvpl1GP,0,0,1,0,0,0,Disgust,Positive,PT,709,456,271,90,Moderately Active,Yes,
651234285702115328,PH,2015-10-06,"Yung bill namin sa tubig, parang may resort kame dito sa bahay. HAHAHA 😵🙅",0,0,1,0,0,0,Joy,Negative,CN,337,221,42,73,Highly Active,Yes,
651373704354598912,BR,2015-10-06,bom dia,0,0,1,0,0,0,Disgust,Positive,EE,329,382,66,7,Rarely Active,No,
651405241171054592,US,2015-10-06,"This #Hospitality #job might be a great fit for you: Service Assistant - http://t.co/QaMNlMd39k #Sacramento, CA #Hiring",1,0,0,0,0,1,Disgust,Negative,NP,980,3,138,119,Moderately Active,Yes,
651431594301915137,VE,2015-10-06,carriles' es ahora una tendencia en Venezuela http://t.co/pOzqhlPYgj,0,0,1,0,0,0,Surprise,Neutral,AR,114,119,99,68,Moderately Active,Yes,
651441513658888192,PR,2015-10-06,Una visita al pediatra. http://t.co/Fs5yAboKdK,0,0,1,0,0,0,Neutral,Positive,US,115,177,187,46,Highly Active,Yes,
651452704234033153,SA,2015-10-06,"Respiratory care club (@ Sheraton Dammam Hotel &amp; Towers in Dammam, Eastern Province) https://t.co/wj9alkPEEU",0,1,0,0,1,0,Sadness,Positive,SA,406,249,73,112,Rarely Active,Yes,
651505657300975620,GB,2015-10-06,"Toto, Hackney, London #bnw #blackandwhite #blackandwhitelife #blackandwhitephotography #cat… https://t.co/veOSPuX0tE",1,0,0,0,0,0,Disgust,Positive,SE,700,443,11,116,Highly Active,No,
651534778391334912,PH,2015-10-06,Inaantok pa ko. 😢,0,0,1,0,0,0,Sadness,Negative,ID,57,190,217,17,Moderately Active,No,
651625832285245440,ID,2015-10-07,Sinau wae ahhh sopo reti dadi pinter (at Ruang K 20 Universitas Sanata Dharma) [pic] — https://t.co/p9m4VxNEgc,0,0,1,0,0,0,Anger,Negative,XK,697,182,132,110,Rarely Active,Yes,
651638163782373376,FR,2015-10-07,"Omwt Paris 😻 (@ Gare SNCF de Lille Flandres - @connectgares in Lille, Nord-Pas-de-Calais) https://t.co/nAbsu7ND1E",1,0,0,0,0,0,Fear,Positive,NI,919,276,246,113,Moderately Active,Yes,
651669608441757696,IR,2015-10-07,92028e891f000000,0,0,1,0,0,0,Anger,Positive,BS,370,13,264,16,Highly Active,Yes,
651669998386089984,SA,2015-10-07,At Cristal Global  |  كريستال العالمية — https://t.co/z1r0fEWvDo,1,0,0,0,0,1,Joy,Neutral,LU,586,113,157,64,Moderately Active,Yes,
651774096859111424,BR,2015-10-07,"Chuvada 😎😻 (@ Life Privilege in Salvador, BA) https://t.co/F8LjAINK8w",0,0,1,0,0,0,Disgust,Neutral,BW,995,275,102,69,Highly Active,No,
651775703403200513,ES,2015-10-07,"Viendo como un \para siempre\"" se convierte en un amor equivocado.' \n\n      -perdona si te llamo… https://t.co/257pIncjuG""",0,0,1,0,0,0,Sadness,Positive,,221,458,188,124,Highly Active,No,
651786079838666752,CL,2015-10-07,Hoy en #PersonalShopper mujeresprimero ❤️\n#Repost proyectochapa with repostapp.\n・・・\nHoy… https://t.co/rmtEvDcHEB,0,0,1,0,0,0,Joy,Positive,SV,174,14,204,115,Rarely Active,Yes,
651795760342790144,AR,2015-10-07,"mas aburrido que fisico quimica, voy a tener un hijo y todavia me la voy a llevar😒",0,0,1,0,0,0,Anger,Positive,XK,752,107,13,82,Moderately Active,No,
651924298966241280,AE,2015-10-08,Trend Alert: 'Dana Brooke'. More trends at http://t.co/XMZdEg5HFR #trndnl http://t.co/8s8smkYgIU,1,0,0,0,0,1,Sadness,Positive,ST,703,298,265,96,Moderately Active,Yes,
652000085950107649,MX,2015-10-08,"Un \lo siento\"" no arregla todo el puto mes que te vi saliendo con ella.""",0,0,1,0,0,0,Neutral,Positive,PA,268,207,72,73,Moderately Active,Yes,
652029861276557312,ES,2015-10-08,Columna de humo en Feans por la quema de unos rastrojos http://t.co/YDaSA62qZL,0,0,1,0,0,0,Joy,Positive,IT,217,233,215,78,Moderately Active,Yes,
652060601385021440,ID,2015-10-08,"\Happiness is number one. Dan selalu jadilah cahaya bagi orang lain\"" @FerrySalim""",0,1,0,0,1,0,Disgust,Neutral,LK,79,23,104,82,Rarely Active,No,
652067609874071552,MY,2015-10-08,repeat lagu Tak Pernah by fathia n shukri yahya ni mmg xpernah jemu,0,0,1,0,0,0,Neutral,Neutral,KW,868,206,92,67,Moderately Active,Yes,
652142323309023233,US,2015-10-08,Accident in #Cicero on Brewerton Rd Both NB/SB at Hogan Dr #traffic http://t.co/MBQubGTSI5,1,0,0,0,0,0,Sadness,Neutral,UY,401,42,16,90,Rarely Active,No,
652149906358964224,US,2015-10-08,"#Clerical #Job in #Boston, MA: Investments Executive Assistant II at Liberty Mutual Insurance http://t.co/sxxUkWpKsL #Jobs #Hiring",1,0,0,0,0,1,Joy,Positive,BH,129,496,10,130,Rarely Active,No,
652164682833260544,MX,2015-10-08,@kowkowah97 quiero amarte hasta el amanecer sentir tus besos y caricias c toda mi pija y llenarte tus dos hoyitos de mucha leche aaahhh....,0,0,1,0,0,0,Fear,Neutral,ZM,798,224,242,139,Highly Active,Yes,
652325182393196545,BR,2015-10-09,"I'm at Colina da Boa Vista in Sobral, CE https://t.co/qs7uFUda61",1,0,0,0,0,1,Joy,Neutral,SV,169,318,151,64,Rarely Active,No,
652332614427258880,ZA,2015-10-09,A beautiful day it should be.,1,0,0,0,0,0,Sadness,Negative,HK,335,162,3,29,Highly Active,Yes,
652441440031674368,NL,2015-10-09,Najaarsfeest 65-plussers bij Stiwo: De Stichtingen Welzijn Ouderen (STIWO) Hoogmade-Woubrugge en… http://t.co/fvDUmO7N8k #Nieuws,0,0,1,0,0,0,Surprise,Positive,RO,636,498,172,128,Moderately Active,No,
652443113630339072,BR,2015-10-09,"I'm at Churrasco da Nega in Antonio Diogo, ceara https://t.co/ApaKtFEZES",1,0,0,0,0,1,Joy,Positive,PL,952,404,250,72,Highly Active,Yes,
652455784471789568,ID,2015-10-09,Santai dulu sbntr smbil menikmati jajan 😂😋👍 @ Kakiang Bakery https://t.co/Wwb5Mc2hqS,0,0,1,0,0,0,Neutral,Neutral,JP,622,24,143,84,Highly Active,Yes,
652529931205738496,PH,2015-10-09,@iamhappyhormone okaay. salamat. Hahaha la oy! Wa kas ako nga panghalloween ug nawng. Chaka na 😝😂,0,0,1,0,0,0,Anger,Positive,LU,878,57,274,97,Moderately Active,Yes,
652554803378298880,TR,2015-10-09,"I'm at Bayramefendi Osmanlı Kahvecisi in Burdur, Bucak https://t.co/R5zFcofRI4",1,0,0,0,0,1,Joy,Positive,MY,522,285,84,78,Rarely Active,Yes,
652576282488766464,IN,2015-10-09,Come Friday and time to check what's on offer from #dominospizza.. Tadaa it is #zingyparcelpaneer or… https://t.co/GAkEELXv0M,1,0,0,0,0,0,Joy,Positive,GE,684,462,200,125,Highly Active,Yes,
652725259943190528,ES,2015-10-10,"Olivereta, 08:00, Tª: 15,1ºC, Hum: 83%, Pres: 1011,59hpa, Viento: 1,2Kmh SW(Max 11,3Km/h), Lluvia: 0,0mm, T.max: 18,0ºC, T.min: 15,1ºC",0,0,1,0,0,1,Neutral,Negative,IR,769,51,208,134,Highly Active,No,
652803827956101120,TR,2015-10-10,"I'm at Özkum Restoran in Sapanca, Sakarya https://t.co/pyp387Z0Qy",1,0,0,0,0,1,Joy,Neutral,MA,751,282,203,65,Moderately Active,No,
652836597671460865,US,2015-10-10,"Want to work at Maurices? We're #hiring in #Warsaw, IN! Click for details: http://t.co/9YusiVYSD7 #Retail #Job #Jobs #CareerArc",1,0,0,0,0,1,Disgust,Positive,CH,754,410,285,127,Highly Active,Yes,
652868675993796608,US,2015-10-10,temperature up 70°F -&gt; 73°F\nhumidity down 42% -&gt; 39%\npressure 30.13in rising,1,0,0,0,0,1,Sadness,Neutral,BA,800,390,87,84,Moderately Active,No,
652874954803777537,ID,2015-10-10,@TheVampsband @TheVampsBrad  so wake up and follow me #VampsFanFestsOnSaleNow http://t.co/BA2tq8Lbkx 42,1,0,0,0,0,0,Sadness,Positive,UZ,749,190,30,103,Moderately Active,Yes,
652878213845229568,AR,2015-10-10,Just posted a photo @ Pinamar https://t.co/rRcTS6IqkC,1,0,0,0,0,1,Surprise,Positive,CA,273,119,121,53,Highly Active,No,
652989274548125696,ID,2015-10-10,Pagi pagi udah diajak Baba makan berat (at Soto Betawi Bang Nung) — https://t.co/ywDDfAQLBT,0,0,1,0,0,0,Anger,Positive,BR,837,136,149,91,Highly Active,No,
652997508252180481,US,2015-10-10,Beautiful sunset at The Zou tonight!  Love some #SEC football! #MIZ #Mizzou #CoMo #Columbia #Missouri… https://t.co/mnFHWZJqHw,1,0,0,0,0,0,Disgust,Neutral,PW,778,114,143,126,Highly Active,No,
653000809169465344,BR,2015-10-11,Acontecendo. Casamento da lo_barcelos  e Alex #lorrayneealex @dayfasolo recanto_dos_lagos… https://t.co/yzuVAvu0C9,0,0,1,0,0,0,Sadness,Negative,BW,250,267,118,114,Moderately Active,No,
653042332703543297,AR,2015-10-11,Jodeme que es otra persecucion..,0,0,1,0,0,0,Sadness,Neutral,AR,988,126,116,32,Highly Active,Yes,
653106664963473408,AU,2015-10-11,"I chilled on top of a waterfall 😊 #summerdays @ Winifred Falls, Royal… https://t.co/VFIedtXvla",1,0,0,0,0,0,Sadness,Positive,SY,162,157,189,94,Highly Active,Yes,
653192618688577536,JP,2015-10-11,"I'm at 田んぼのお芋 in 新宿区, 東京都 https://t.co/KM6aoObRZC",1,0,0,0,0,1,Sadness,Positive,PR,869,156,256,49,Moderately Active,Yes,
653246293188476929,US,2015-10-11,Drinking a Curtiss Jenny by @CheckSixBeer @ Check Six Brewing Company — http://t.co/UjarLUUKu1,1,0,0,0,0,1,Joy,Positive,VE,759,160,145,94,Highly Active,No,
653263406233972736,BR,2015-10-11,To mosquiando aqui,0,0,1,0,0,0,Joy,Positive,YE,745,95,219,18,Moderately Active,Yes,
653266350660558848,ES,2015-10-11,"Wind 0,6 km/h WNW. Barometer 1010,3 hPa, Falling. Temperature 20,7 °C. Rain today 4,2 mm. Humidity 90%",1,0,0,0,0,1,Disgust,Negative,SY,577,1,208,102,Moderately Active,Yes,
653314551291768833,BR,2015-10-11,ando por aí querendo te encontrar,0,0,1,0,0,0,Anger,Neutral,DZ,454,281,123,33,Moderately Active,Yes,
653371396870008832,ID,2015-10-12,Ohayou...\nPlease don't hate monday\nがんばって \n#Morning #HappyMonday #Beach #Sea #MahitamBeach #Lampung… https://t.co/iuU6cl5SY1,0,1,0,1,0,0,Neutral,Negative,BH,989,346,223,126,Moderately Active,Yes,
653406049953816578,BR,2015-10-12,"A palavra diz: Maldito homem que confia no homem...\ Como faz sentido!!!""",0,0,1,0,0,0,Neutral,Neutral,AE,365,445,273,73,Highly Active,Yes,
653476581491523584,BR,2015-10-12,"Agora que eu fui ver que um dos meus últimos retweets tinham sido sobre a dança do pezinho, dança que caiu pra nós Hahaha esse destino",0,0,1,0,0,0,Fear,Positive,AU,906,287,107,134,Highly Active,No,
653495908995334144,DE,2015-10-12,"Reflections and pipes in #Berlin! #gutenmorgen @ Berlin, Germany https://t.co/052urVvfCR",0,1,0,1,0,0,Sadness,Positive,BO,314,67,109,88,Moderately Active,No,
653560673243283458,US,2015-10-12,"Join the O'Reilly Auto Parts team! See our latest #Retail #job opening here: http://t.co/v8XsRJqjmi #CHRISTIANSBURG, VA #Hiring #CareerArc",1,0,0,0,0,1,Surprise,Positive,ES,266,74,3,138,Highly Active,No,
653566243010514944,US,2015-10-12,Man 2003!!! My roll dogs! Few locked up. Few have passed or became OGs. They not on the set anymore… https://t.co/ouXCjwKhqY,1,0,0,0,0,0,Fear,Positive,GR,125,380,100,124,Moderately Active,No,
653663014147612676,US,2015-10-12,"ManTech: Senior Applications Engineer (#Washington, DC) http://t.co/RvzLWw3Hd0 #IT #Veterans #Job #Jobs #Hiring #CareerArc",1,0,0,0,0,1,Sadness,Positive,UA,778,449,206,122,Moderately Active,Yes,
653689488766578689,NG,2015-10-12,Ukraine 0-1 Spain: Gaspar strike seals narrow win http://t.co/7NJNDD94VW,1,0,0,0,0,0,Disgust,Positive,CN,705,28,57,72,Moderately Active,Yes,
653745155317592068,BR,2015-10-13,"I'm at Vila Militar in João Pessoa, Paraiba https://t.co/pOlecG0fcx",1,0,0,0,0,1,Joy,Positive,SD,519,363,110,67,Moderately Active,Yes,
653752315237806080,US,2015-10-13,"Aspen Alley was completely bare but oh so fun regardless.  #outdoorwomen @ Breckenridge, Colorado https://t.co/hrONHfDjG7",1,0,0,0,0,0,Joy,Positive,AG,498,57,27,121,Moderately Active,No,
653759416198688768,TH,2015-10-13,"I'm at Starbucks (สตาร์บัคส์) in Pathum Wan, Bangkok https://t.co/ufPa3lvMCm",1,0,0,0,0,1,Joy,Positive,AM,413,478,80,76,Moderately Active,No,
653840596809875456,PH,2015-10-13,Ginusto kita para hindi maging EX kundi para ikaw lang at wala ng NEXT. \n\n#ALDUBStayWithMe,0,0,1,0,0,0,Joy,Neutral,PK,386,443,51,92,Highly Active,No,
653859563578519552,KW,2015-10-13,Group classes for today.\n\nVisit us or call 22943302/03 for more information.\n\n#spark #sparkathletic… https://t.co/f2iaifLdbs,1,0,0,0,0,0,Sadness,Positive,TR,594,441,222,128,Highly Active,Yes,
653958968256020481,CA,2015-10-13,"We're #hiring! Click to apply: Spécialiste, Présentation des marchandises et Communication - http://t.co/9dTbgfma8t #Job #Mississauga, ON",1,0,0,0,0,1,Neutral,Neutral,NG,648,462,66,137,Highly Active,Yes,
653964328933191680,US,2015-10-13,"I'm at Hunters Point, NY in Long Island City, NY https://t.co/wjSm9BJfpR",1,0,0,0,0,1,Surprise,Positive,HK,454,284,192,72,Moderately Active,No,
654058021270777857,BR,2015-10-13,Vamos lá cultuar o Rei. #santaceia 😊 @ Assembléia D Deus Liberdade I https://t.co/wJZ0M1Yw9u,0,0,1,0,0,0,Disgust,Neutral,PT,890,381,69,92,Highly Active,No,
654134764274888705,AR,2015-10-14,Me estoy durmiendo 😵,0,0,1,0,0,0,Disgust,Neutral,PH,520,472,161,20,Rarely Active,Yes,
654239009376329728,FR,2015-10-14,"Méribel Town Centre \n73550 Les Allues, France \n12:15 mercredi 14 octobre \n\n#Méribel http://t.co/KsZMUVBHkd",0,0,1,0,0,0,Sadness,Positive,PK,318,218,206,110,Highly Active,Yes,
654246609623064576,RU,2015-10-14,"Фсе! Зима через месяц.  #приметы (@ Чулым in Чулым, Новосибирская обл.) https://t.co/bROXGjaUzs http://t.co/nkU5Eyjc83",0,0,1,0,0,0,Anger,Positive,AU,57,278,300,118,Moderately Active,No,
654258991145422849,ID,2015-10-14,Goo homee 😂😂 (at @cgk_ap2) — https://t.co/n1YJO1P5V9,1,0,0,0,0,0,Disgust,Positive,GH,775,156,45,52,Highly Active,No,
654284232659980288,US,2015-10-14,Beautiful fall day http://t.co/3PUyqKgRdX,1,0,0,0,0,0,Joy,Negative,BO,198,433,94,41,Highly Active,No,
654285692055486465,ES,2015-10-14,Can you say #Oysters from Spain/France .... #Txacoli #Chacoli @ KATA4 - oyster bar https://t.co/cmfxW9FlvK,0,1,0,1,0,0,Disgust,Positive,GI,297,179,144,106,Moderately Active,No,
654304146984579072,PH,2015-10-14,yung utot talaga eh..  #ALDUBWayBackHome,0,0,1,0,0,0,Joy,Positive,ZA,982,6,257,40,Rarely Active,Yes,
654420350403481601,NE,2015-10-14,40f067e2bf094390e032dbd96af6919bb6a02f3bf64fea26e966df2fa3ab19393c9b2ad5dd64fba72bbd46b03f893ebd3fad51d9cb0c90f3193ed85288841802,0,1,0,0,0,0,Anger,Positive,BR,525,386,94,128,Moderately Active,Yes,
654473819218935808,US,2015-10-15,"Who wants a free punch bowl this Friday night, huh? First three to email jay@5andadime.com gets em!… https://t.co/q5xuMp5UC1",1,0,0,0,0,0,Sadness,Neutral,CL,97,437,10,124,Highly Active,No,
654478277768298496,MX,2015-10-15,"I'm at Topolobampo in Topolobampo, SIN, Sinaloa https://t.co/Df4why2ICh",1,0,0,0,0,1,Anger,Positive,LS,36,478,67,71,Moderately Active,No,
654481398317756416,ID,2015-10-15,"Udah disini ajah, TP pertama praktikum FPGA nih... 😱🙈😅 (at @komunitasug) — https://t.co/FT4xWKRy0Y",0,0,1,0,0,0,Surprise,Positive,CY,190,388,161,98,Highly Active,No,
654497609466441732,ID,2015-10-15,Abaikan orang dipinggir😂 @ kp. tobat balaraja tangerang. jln raya serang km.28 balaraja tangerang https://t.co/xXuYaRulyT,0,0,1,0,0,0,Disgust,Neutral,BM,517,265,19,121,Moderately Active,No,
654535907689787392,BR,2015-10-15,Eu vou te pegar daquele jeito,0,0,1,0,0,0,Anger,Positive,MY,75,25,56,29,Rarely Active,No,
654622754617081856,KW,2015-10-15,I'm at Qurtuba in Kuwait https://t.co/4VCvJTME2c,1,0,0,0,0,1,Sadness,Positive,PH,841,92,181,48,Highly Active,Yes,
654639821642723329,GB,2015-10-15,Slightly confused here. When did Christmas arrive &amp; where more to the… https://t.co/ySrzwGeRMS,0,0,1,0,0,0,Surprise,Neutral,AG,773,313,41,98,Highly Active,Yes,
654702484431106051,RU,2015-10-15,Целая вселенная @ Tsaritsyno Park https://t.co/NHMrQJO4gD,0,0,1,0,0,0,Neutral,Positive,JM,518,228,294,57,Highly Active,Yes,
654866984828465155,US,2015-10-16,"Can you recommend anyone for this #job? Event Specialist Part Time Sales - http://t.co/Nbxyr7ye0P #WestIslip, NY #Sales #Hiring",1,0,0,0,0,1,Anger,Positive,NP,588,357,40,127,Highly Active,No,
654880239076683776,IN,2015-10-16,@Arthimano pakki,0,0,1,0,0,0,Joy,Positive,TT,167,314,68,16,Moderately Active,Yes,
654882147396771840,ID,2015-10-16,Alhamdulillah aja☺ (at Ahass Abadi Motor Ambarawa) [pic] — https://t.co/tin2eqVTG5,0,0,1,0,0,0,Anger,Negative,TR,598,462,87,82,Rarely Active,Yes,
654884051384446977,MY,2015-10-16,"Again. (@ New One Shop Trading in Merlimau, Melaka w/ @aznizaelf) https://t.co/AKrv6Lywm5",1,0,0,0,0,0,Sadness,Negative,KH,616,465,4,89,Highly Active,Yes,
654894545520455680,MO,2015-10-16,I'm at 暹邏小館 https://t.co/FVhV21CBjk http://t.co/rOTK5u7mWd,1,0,0,0,0,1,Sadness,Positive,LU,291,100,29,58,Rarely Active,No,
655037139311312896,MY,2015-10-16,I'm at Nazlin's Crib https://t.co/ZuUTrzNytL,1,0,0,0,0,1,Anger,Negative,AE,666,151,52,44,Moderately Active,Yes,
655130852741918720,US,2015-10-16,"OMG, LOOK WHAT I FOUND! Shut THE FRONT DOOR. @ Tailgaters Sports Grill &amp; Il Primo Pizza &amp; Wings Surprise https://t.co/C0xQA49Xj1",1,0,0,0,0,0,Sadness,Positive,GR,921,12,37,136,Rarely Active,No,
655131863732899840,TR,2015-10-16,"Bu gece bitmez gençleeerrrr 🍺🍺🍺 (@ Space Bar in Kocaeli, Türkiye) https://t.co/LN2V6uEJJs",0,0,1,0,0,0,Joy,Positive,GB,67,448,250,89,Moderately Active,Yes,
655234238250246144,MY,2015-10-17,It's been a long time I didn't visited you 😍 #vsco #vscocam #borneophoto_hunter #igersfreedomshoot @… https://t.co/r015vjNxSQ,1,0,0,0,0,0,Anger,Positive,JM,24,314,118,125,Rarely Active,Yes,
655261379360784384,US,2015-10-17,@ash_costello killing it with New Years Day @nydrock #newyearsday #theothersidetour #santospartyhouse… https://t.co/teQz0tVESx,1,0,0,0,0,0,Anger,Neutral,EE,2,414,202,126,Moderately Active,No,
655267557818126337,KR,2015-10-17,도착 :) (@ 대전역 (Daejeon Stn. - KTX/Korail) - @korail1899 in 대전광역시) https://t.co/jecNF6JrOW,0,0,1,0,0,0,Anger,Positive,SD,903,267,218,88,Highly Active,No,
655348294030401536,TR,2015-10-17,Kınamız varrr👯 (@ Deniz Güzellik Salonu in İstanbul w/ @banucn) https://t.co/ry6SWyLX7X,0,0,1,0,0,0,Disgust,Positive,FI,375,68,39,87,Moderately Active,Yes,
655368959051591680,BR,2015-10-17,"I'm at Feirão Alimentos in Ananindeua, Pará https://t.co/rO65z5LQap",1,0,0,0,0,1,Surprise,Neutral,SD,43,82,163,67,Moderately Active,No,
655375800225681408,TR,2015-10-17,I'm at İstasyon Cafe :) w/ @sevvalakkol https://t.co/XP4j3w4mEv,1,0,0,0,0,1,Sadness,Negative,FR,26,293,275,63,Highly Active,Yes,
655384310422241280,US,2015-10-17,"Join the The Creative Group team! See our latest #Marketing #job opening here: http://t.co/D1H4wIxFQj #DENVER, CO #Hiring #CareerArc",1,0,0,0,0,1,Joy,Positive,CA,864,409,46,132,Highly Active,No,
655526207778390016,BR,2015-10-17,Daqui a pouco pauco.. Aquece #oktoberfest @ Igrejinha Rs - Oktoberfest https://t.co/QHgGNhctf8,0,0,1,0,0,0,Fear,Positive,PW,224,265,253,94,Moderately Active,No,
655551419915882496,GB,2015-10-18,"2hrs of dance-cardio...Ready, steady, GO-GO! 💃🏻👙🎉 #dancer #gogo #london #soho #muscle #fitness… https://t.co/33djsZmYaF",1,0,0,0,0,0,Surprise,Neutral,NP,794,374,287,119,Moderately Active,Yes,
655564090790666240,MY,2015-10-18,"Guten morgen 😴😴 (@ School of Multimedia Technology &amp; Communication in Sintok, Kedah) https://t.co/UxhKksf1gp http://t.co/U8A3OJuwSs",0,0,1,0,0,0,Sadness,Positive,AG,916,476,270,135,Moderately Active,Yes,
655647075019849728,PH,2015-10-18,Mental block❌,1,0,0,0,0,0,Neutral,Positive,PY,399,188,74,13,Moderately Active,No,
655706776881504256,TR,2015-10-18,I'm at Deringöl Yedigöller https://t.co/3sKXWdQnC9,1,0,0,0,0,1,Neutral,Positive,BE,429,471,278,50,Moderately Active,Yes,
